27,Male,Married,Self Employeed,More than 50000,Graduate,3,Regular,12.9890003204346,77.533203125,560079,1,Positive
23,Male,Single,Student,No Income,Post Graduate,2,Regular,12.9770002365112,77.5773010253906,560009,0,"Negative "
30,Male,Married,Self Employeed,25001 to 50000,School,6,Frequent,12.9251003265381,77.4991989135742,560059,0,"Negative "
23,Male,Single,Student,No Income,Post Graduate,3,Regular,12.9967002868652,77.7582015991211,560067,1,Positive
28,Female,Married,Employee,25001 to 50000,Post Graduate,6,Frequent,12.9967002868652,77.7582015991211,560067,0,"Negative "
30,Male,Married,Self Employeed,More than 50000,Graduate,6,Frequent,12.9967002868652,77.7582015991211,560067,1,Positive
24,Female,Married,Employee,25001 to 50000,Post Graduate,2,Regular,12.9569997787476,77.5636978149414,560018,1,"Negative "
21,Male,Single,Student,No Income,Graduate,2,Regular,12.9569997787476,77.5636978149414,560018,0,"Negative "
23,Female,Prefer not to say,Employee,10001 to 25000,Graduate,3,Regular,12.9889001846313,77.5740966796875,560020,0,"Negative "
25,Male,Married,Self Employeed,More than 50000,Post Graduate,4,Frequent,13.0206003189087,77.6479034423828,560043,1,Positive
24,Female,Single,Employee,25001 to 50000,Graduate,2,Regular,12.8893003463745,77.6399002075195,560068,1,Positive
26,Male,Married,Employee,10001 to 25000,Graduate,3,Regular,12.8893003463745,77.6399002075195,560068,0,"Negative "
25,Female,Single,Employee,25001 to 50000,Post Graduate,2,Regular,12.9967002868652,77.7582015991211,560067,1,Positive
22,Male,Single,Student,25001 to 50000,Graduate,3,Regular,12.9783000946045,77.6408004760742,560038,1,Positive
26,Female,Single,Employee,25001 to 50000,Post Graduate,2,Regular,12.9783000946045,77.6408004760742,560038,1,Positive
23,Male,Single,Employee,10001 to 25000,Graduate,2,Regular,12.9925003051758,77.5633010864258,560021,1,Positive
21,Female,Single,Employee,Below Rs.10000,Graduate,2,Regular,12.9925003051758,77.5633010864258,560021,0,"Negative "
25,Male,Married,Self Employeed,25001 to 50000,Graduate,3,Regular,12.9561004638672,77.5921020507813,560027,1,Positive
24,Female,Married,Employee,10001 to 25000,Post Graduate,2,Regular,12.9561004638672,77.5921020507813,560027,1,Positive
22,Male,Married,Student,No Income,Graduate,2,Regular,13.0733995437622,77.5464019775391,560014,1,Positive
23,Female,Single,Student,No Income,Post Graduate,4,Frequent,13.0487003326416,77.5923004150391,560024,1,Positive
24,Male,Married,Employee,More than 50000,Post Graduate,3,Regular,12.9514999389648,77.4921035766602,560056,1,Positive
22,Female,Single,Student,No Income,Graduate,2,Regular,12.9514999389648,77.4921035766602,560056,1,Positive
30,Male,Married,Employee,More than 50000,Graduate,5,Frequent,12.9718999862671,77.5128021240234,560072,0,"Negative "
23,Female,Prefer not to say,Employee,10001 to 25000,Graduate,4,Frequent,12.9048004150391,77.6820983886719,560036,1,Positive
19,Male,Single,Student,No Income,Graduate,6,Frequent,12.9048004150391,77.6820983886719,560036,1,Positive
21,Female,Single,Student,No Income,Graduate,2,Regular,13.0102996826172,77.5795974731445,560080,1,Positive
23,Male,Single,Student,No Income,Graduate,4,Frequent,13.0102996826172,77.5795974731445,560080,1,Positive
24,Female,Single,Employee,25001 to 50000,Graduate,3,Regular,12.8893003463745,77.6399002075195,560068,1,Positive
26,Female,Married,Employee,10001 to 25000,Post Graduate,2,Regular,12.9827995300293,77.6130981445313,560042,0,Positive
26,Female,Single,Student,No Income,Ph.D,2,Regular,12.975700378418,77.5586013793945,560023,1,Positive
25,Female,Single,Student,10001 to 25000,Graduate,2,Regular,12.975700378418,77.5586013793945,560023,1,Positive
28,Female,Married,Employee,25001 to 50000,Graduate,5,Frequent,12.975700378418,77.5586013793945,560023,0,"Negative "
25,Female,Single,Student,No Income,Post Graduate,3,Regular,13.0733995437622,77.5464019775391,560014,1,Positive
20,Female,Single,Student,No Income,Graduate,2,Regular,13.0733995437622,77.5464019775391,560014,1,Positive
27,Female,Married,Self Employeed,More than 50000,Graduate,6,Frequent,13.0733995437622,77.5464019775391,560014,0,Positive
25,Female,Married,Employee,25001 to 50000,Graduate,3,Regular,13.0626001358032,77.5283966064453,560015,0,Positive
24,Female,Single,Student,No Income,Post Graduate,5,Frequent,13.0626001358032,77.5283966064453,560015,0,"Negative "
25,Female,Married,Employee,More than 50000,Graduate,1,New,12.9770002365112,77.5773010253906,560009,0,"Negative "
25,Female,Prefer not to say,Employee,25001 to 50000,Post Graduate,3,Regular,12.9980001449585,77.6227035522461,560005,0,"Negative "
24,Female,Married,Student,Below Rs.10000,Ph.D,5,Frequent,13.0626001358032,77.5283966064453,560015,1,Positive
24,Male,Single,Student,No Income,Post Graduate,3,Regular,13.0626001358032,77.5283966064453,560015,1,Positive
22,Male,Single,Employee,10001 to 25000,Graduate,1,New,13.0137996673584,77.5876998901367,560006,1,Positive
28,Male,Single,Employee,25001 to 50000,Post Graduate,2,Regular,13.0137996673584,77.5876998901367,560006,0,"Negative "
25,Female,Single,Employee,More than 50000,Post Graduate,6,Frequent,13.0139999389648,77.565803527832,560012,0,"Negative "
22,Male,Single,Student,Below Rs.10000,Post Graduate,3,Regular,12.9551000595093,77.6593017578125,560017,1,"Negative "
22,Female,Single,Student,No Income,Graduate,6,Frequent,12.9472999572754,77.5615997314453,560019,1,Positive
22,Male,Single,Student,Below Rs.10000,Post Graduate,4,Frequent,12.9849996566772,77.5532989501953,560010,1,Positive
27,Female,Married,Employee,More than 50000,Post Graduate,2,Regular,12.9299001693726,77.6847991943359,560103,1,Positive
22,Male,Single,Student,No Income,Graduate,3,Regular,12.9770002365112,77.5773010253906,560009,1,Positive
24,Female,Single,Student,No Income,Post Graduate,3,Regular,12.9827995300293,77.6130981445313,560042,1,Positive
23,Female,Single,Student,No Income,Post Graduate,2,Regular,12.9765996932983,77.5992965698242,560001,1,Positive
23,Female,Single,Student,No Income,Post Graduate,4,Frequent,12.9854001998901,77.7080993652344,560048,1,Positive
22,Female,Single,Student,No Income,Post Graduate,5,Frequent,12.9849996566772,77.5532989501953,560010,1,Positive
23,Male,Single,Student,Below Rs.10000,Post Graduate,2,Regular,12.9770002365112,77.5773010253906,560009,1,"Negative "
32,Male,Married,Employee,More than 50000,Graduate,5,Frequent,12.9036998748779,77.53759765625,560061,1,Positive
25,Female,Married,Student,No Income,Post Graduate,2,Regular,12.8833999633789,77.5485992431641,560062,1,Positive
28,Male,Single,Self Employeed,10001 to 25000,Post Graduate,2,Regular,12.9148998260498,77.5634994506836,560070,1,Positive
21,Female,Single,Student,No Income,Post Graduate,3,Regular,12.9148998260498,77.5634994506836,560070,1,Positive
24,Male,Single,Student,No Income,Post Graduate,2,Regular,12.9706001281738,77.6529006958008,560075,1,Positive
26,Female,Married,Self Employeed,10001 to 25000,Graduate,5,Frequent,12.9706001281738,77.6529006958008,560075,0,"Negative "
32,Male,Married,Employee,25001 to 50000,Graduate,3,Regular,12.9706001281738,77.6529006958008,560075,1,Positive
29,Male,Single,Self Employeed,More than 50000,Graduate,6,Frequent,12.8844995498657,77.6035995483398,560076,1,Positive
21,Male,Single,Student,No Income,Graduate,5,Frequent,12.9783000946045,77.6408004760742,560038,1,Positive
24,Female,Single,Self Employeed,25001 to 50000,Post Graduate,3,Regular,13.0102996826172,77.5795974731445,560080,0,"Negative "
26,Male,Prefer not to say,Self Employeed,More than 50000,Post Graduate,2,Regular,13.0102996826172,77.5795974731445,560080,1,Positive
21,Male,Married,Employee,More than 50000,Ph.D,3,Regular,12.9306001663208,77.5434036254883,560085,1,Positive
29,Male,Single,Employee,25001 to 50000,Graduate,3,Regular,13.0641002655029,77.5931015014648,560092,0,"Negative "
22,Male,Single,Student,No Income,Graduate,3,Regular,13.0158004760742,77.5390014648438,560096,1,Positive
24,Male,Single,Student,No Income,Graduate,2,Regular,12.9561004638672,77.5921020507813,560027,1,Positive
27,Male,Married,Employee,25001 to 50000,Graduate,2,Regular,12.8844995498657,77.6035995483398,560076,1,Positive
23,Female,Single,Student,No Income,Post Graduate,3,Regular,12.936900138855,77.6407012939453,560095,0,Positive
32,Male,Married,Employee,More than 50000,Post Graduate,6,Frequent,12.936900138855,77.6407012939453,560095,1,Positive
22,Female,Single,Student,No Income,Graduate,2,Regular,12.936900138855,77.6407012939453,560095,1,Positive
22,Female,Single,Employee,25001 to 50000,Graduate,4,Frequent,12.8844995498657,77.6035995483398,560076,1,Positive
26,Male,Married,Employee,More than 50000,Graduate,4,Frequent,12.9048004150391,77.6820983886719,560036,1,Positive
25,Female,Single,Student,No Income,Ph.D,3,Regular,12.9048004150391,77.6820983886719,560036,1,Positive
20,Male,Single,Student,No Income,Graduate,2,Regular,12.9260997772217,77.6221008300781,560034,1,Positive
29,Male,Married,Employee,25001 to 50000,Graduate,4,Frequent,12.9260997772217,77.6221008300781,560034,0,"Negative "
23,Female,Single,Student,No Income,Graduate,1,New,12.9770002365112,77.5773010253906,560009,1,Positive
25,Male,Single,Self Employeed,More than 50000,Graduate,2,Regular,12.9783000946045,77.6408004760742,560038,1,Positive
29,Female,Married,Employee,25001 to 50000,Graduate,4,Frequent,12.9783000946045,77.6408004760742,560038,0,"Negative "
27,Male,Married,Self Employeed,25001 to 50000,Graduate,6,Frequent,12.9216995239258,77.5935974121094,560041,0,Positive
25,Male,Single,Self Employeed,10001 to 25000,Graduate,3,Regular,13.0206003189087,77.6479034423828,560043,1,Positive
21,Male,Single,Student,No Income,Graduate,2,Regular,13.00119972229,77.5995025634766,560046,0,"Negative "
23,Male,Single,Student,No Income,Graduate,3,Regular,13.0222997665405,77.7132034301758,560049,1,Positive
24,Female,Single,Employee,10001 to 25000,Post Graduate,4,Frequent,12.9336996078491,77.5899963378906,560011,1,Positive
22,Male,Married,Self Employeed,10001 to 25000,School,3,Regular,12.9820003509521,77.625602722168,560008,1,"Negative "
28,Male,Married,Employee,25001 to 50000,Post Graduate,5,Frequent,13.0262002944946,77.620002746582,560045,1,Positive
26,Male,Single,Employee,10001 to 25000,Graduate,2,Regular,12.9216995239258,77.5935974121094,560041,0,"Negative "
22,Female,Single,Employee,25001 to 50000,Graduate,4,Frequent,12.8844995498657,77.6035995483398,560076,1,Positive
26,Male,Married,Employee,More than 50000,Graduate,4,Frequent,12.9048004150391,77.6820983886719,560036,1,Positive
25,Female,Single,Student,No Income,Ph.D,3,Regular,12.9048004150391,77.6820983886719,560036,1,Positive
20,Male,Single,Student,No Income,Graduate,2,Regular,12.9260997772217,77.6221008300781,560034,1,Positive
29,Male,Married,Employee,25001 to 50000,Graduate,4,Frequent,12.9260997772217,77.6221008300781,560034,0,"Negative "
23,Female,Single,Student,No Income,Graduate,1,New,12.9770002365112,77.5773010253906,560009,1,Positive
25,Male,Single,Self Employeed,More than 50000,Graduate,2,Regular,12.9783000946045,77.6408004760742,560038,1,Positive
29,Female,Married,Employee,25001 to 50000,Graduate,4,Frequent,12.9783000946045,77.6408004760742,560038,0,Positive
27,Male,Married,Self Employeed,25001 to 50000,Graduate,6,Frequent,12.9216995239258,77.5935974121094,560041,0,Positive
25,Male,Single,Self Employeed,10001 to 25000,Graduate,3,Regular,13.0206003189087,77.6479034423828,560043,1,Positive
21,Male,Single,Student,No Income,Graduate,2,Regular,13.00119972229,77.5995025634766,560046,0,Positive
24,Male,Single,Student,No Income,Post Graduate,2,Regular,12.9706001281738,77.6529006958008,560075,1,Positive
26,Female,Married,Self Employeed,10001 to 25000,Graduate,5,Frequent,12.9706001281738,77.6529006958008,560075,0,"Negative "
32,Male,Married,Employee,25001 to 50000,Graduate,3,Regular,12.9706001281738,77.6529006958008,560075,1,Positive
29,Male,Single,Self Employeed,More than 50000,Graduate,6,Frequent,12.8844995498657,77.6035995483398,560076,1,Positive
21,Male,Single,Student,No Income,Graduate,5,Frequent,12.9783000946045,77.6408004760742,560038,1,Positive
24,Female,Single,Self Employeed,25001 to 50000,Post Graduate,3,Regular,13.0102996826172,77.5795974731445,560080,0,"Negative "
26,Male,Prefer not to say,Self Employeed,More than 50000,Post Graduate,2,Regular,13.0102996826172,77.5795974731445,560080,1,Positive
31,Male,Married,Employee,More than 50000,Ph.D,3,Regular,12.9306001663208,77.5434036254883,560085,1,Positive
29,Male,Single,Employee,25001 to 50000,Graduate,3,Regular,13.0641002655029,77.5931015014648,560092,0,"Negative "
22,Male,Single,Student,No Income,Graduate,3,Regular,13.0158004760742,77.5390014648438,560096,1,Positive
24,Male,Single,Student,No Income,Graduate,2,Regular,12.9561004638672,77.5921020507813,560027,1,Positive
27,Male,Married,Employee,25001 to 50000,Graduate,2,Regular,12.8844995498657,77.6035995483398,560076,1,Positive
23,Female,Single,Student,No Income,Post Graduate,3,Regular,12.936900138855,77.6407012939453,560095,0,Positive
30,Male,Married,Employee,More than 50000,Post Graduate,6,Frequent,12.936900138855,77.6407012939453,560095,1,Positive
22,Female,Single,Student,No Income,Graduate,2,Regular,12.936900138855,77.6407012939453,560095,1,Positive
28,Male,Married,Employee,25001 to 50000,Graduate,3,Regular,12.936900138855,77.6407012939453,560095,1,Positive
23,Female,Single,Student,No Income,Post Graduate,2,Regular,13.0158004760742,77.5390014648438,560096,1,Positive
30,Male,Married,Self Employeed,More than 50000,Graduate,1,New,13.0809001922607,77.5565032958984,560097,0,"Negative "
21,Male,Single,Student,No Income,Graduate,3,Regular,13.0641002655029,77.5931015014648,560092,1,"Negative "
26,Female,Married,Employee,Below Rs.10000,Graduate,6,Frequent,12.9858999252319,77.6713027954102,560093,0,"Negative "
25,Male,Single,Self Employeed,More than 50000,School,3,Regular,12.9858999252319,77.6713027954102,560093,1,Positive
31,Male,Prefer not to say,Employee,Below Rs.10000,Graduate,1,New,12.9865999221802,77.4904022216797,560091,0,"Negative "
23,Female,Single,Employee,25001 to 50000,Post Graduate,2,Regular,12.9847002029419,77.5491027832031,560100,1,Positive
22,Male,Single,Student,Below Rs.10000,Post Graduate,4,Frequent,12.9849996566772,77.5532989501953,560010,1,Positive
27,Female,Married,Employee,More than 50000,Post Graduate,2,Regular,12.9299001693726,77.6847991943359,560103,1,Positive
22,Male,Single,Student,No Income,Graduate,3,Regular,12.9770002365112,77.5773010253906,560009,1,Positive
24,Female,Single,Student,No Income,Post Graduate,3,Regular,12.9827995300293,77.6130981445313,560042,1,Positive
23,Female,Single,Student,No Income,Post Graduate,2,Regular,12.9765996932983,77.5992965698242,560001,1,Positive
23,Female,Single,Student,No Income,Post Graduate,4,Frequent,12.9854001998901,77.7080993652344,560048,1,Positive
22,Female,Single,Student,No Income,Post Graduate,5,Frequent,12.9849996566772,77.5532989501953,560010,1,Positive
23,Male,Single,Student,Below Rs.10000,Post Graduate,2,Regular,12.9770002365112,77.5773010253906,560009,1,Positive
23,Male,Single,Student,No Income,Post Graduate,5,Frequent,12.8987998962402,77.5764007568359,560078,1,Positive
